,date,open,high,low,close,tic,adjclose,volume,zopen,zhigh,zlow,zadjcp,zclose,zd_5,zd_10,zd_15,zd_20,zd_25,zd_30
79,2016-06-24 15:00:00.000,15.37,15.42,15.23,15.28,600000,15.28,100000,0.005890052356021025,0.009162303664921545,-0.003272251308900409,0.0,-0.005855562784645385,0.012041884816753834,0.02244764397905752,0.07085514834205942,0.09492801047120425,0.1092670157068063,0.11904450261780108
79,2016-06-24 15:00:00.000,25.89,26.12,25.87,26.02,600009,26.02,100000,-0.004996156802459573,0.003843197540353671,-0.005764796310530285,0.0,0.005021243723445368,7.68639508070823e-05,0.0037279016141429366,0.0032539072508326328,0.004112221368178348,0.004827056110684014,0.007596720471432228
79,2016-06-24 15:00:00.000,8.89,8.91,8.83,8.84,600016,8.84,100000,0.005656108597285048,0.007918552036199067,-0.0011312217194570096,0.0,-0.006741573033708148,0.006108597285067852,0.017194570135746767,0.020060331825037636,0.02149321266968318,0.021809954751131233,0.02213423831070882
79,2016-06-24 15:00:00.000,4.6,4.63,4.58,4.6,600028,4.6,100000,0.0,0.006521739130434856,-0.004347826086956386,0.0,-0.002169197396963418,0.0047826086956521685,0.014565217391304452,0.018115942028985588,0.01967391304347843,0.019739130434782703,0.020072463768116
79,2016-06-24 15:00:00.000,15.84,15.91,15.64,15.69,600030,15.69,100000,0.009560229445506607,0.014021669853409913,-0.0031867431485022024,0.0,-0.009469696969697128,0.009305289993626342,0.013001912045889075,0.014106649670703186,0.014913957934990618,0.011472275334607929,0.010155088166560411
79,2016-06-24 15:00:00.000,4.92,4.93,4.89,4.9,600031,4.9,100000,0.004081632653061051,0.006122448979591688,-0.0020408163265307477,0.0,-0.004065040650406471,0.006122448979591688,0.008775510204081627,0.010612244897959089,0.013061224489795853,0.014122448979591695,0.015238095238095273
79,2016-06-24 15:00:00.000,17.28,17.3,17.23,17.25,600036,17.25,100000,0.0017391304347826875,0.0028985507246377384,-0.001159420289855051,0.0,-0.0017361111111111605,0.0,0.003420289855072811,0.0073429951690819895,0.00979710144927548,0.011014492753623317,0.011826086956521875
79,2016-06-24 15:00:00.000,20.09,20.12,19.98,20.05,600104,20.05,100000,0.001995012468827939,0.003491271820448949,-0.003491271820448838,0.0,-0.0014940239043821357,0.0035910224438902016,0.007182044887780403,0.008977556109725837,0.010598503740648413,0.010134663341645922,0.009808811305070497
79,2016-06-24 15:00:00.000,39.76,39.8,39.37,39.38,600276,39.38,100000,0.00964956830878605,0.010665312341289868,-0.00025393600812606554,0.0,-0.008809463881197965,0.005840528186896732,0.009065515490096487,0.007228711697985446,0.006742001015744181,0.004438801422041783,0.0031995937023869825
79,2016-06-24 15:00:00.000,17.6,17.7,17.4,17.56,600309,17.56,100000,0.002277904328018332,0.007972665148063829,-0.009111617312072884,0.0,-0.0017055144968732838,0.009111617312072884,0.021070615034168627,0.023082763857251276,0.021725512528473656,0.020683371298405362,0.01926727410782081
79,2016-06-24 15:00:00.000,275.3,276.2,273.3,273.77,600519,273.77,100000,0.005588632793951165,0.008876063849216465,-0.0017167695510829084,0.0,-0.005557573556120521,0.003711144391277399,0.00747342659896999,0.007982369629007335,0.00699492274537028,0.007356540161449487,0.008520534268424917
79,2016-06-24 15:00:00.000,13.97,14.04,13.95,13.98,600585,13.98,100000,-0.0007153075822603494,0.0042918454935620964,-0.0021459227467811592,0.0,0.0007158196134573469,0.006437768240343145,0.010443490701001368,0.012684787792083707,0.021208869814019815,0.023977110157367587,0.025250357653791022
79,2016-06-24 15:00:00.000,8.68,8.71,8.61,8.63,600690,8.63,100000,0.005793742757821407,0.009269988412514474,-0.002317497103128785,0.0,-0.005760368663594528,0.008342989571263004,0.015179606025492287,0.017767477790652686,0.020162224797218853,0.022108922363846872,0.025106218617226617
79,2016-06-24 15:00:00.000,15.28,15.41,14.97,15.0,600837,15.0,100000,0.01866666666666661,0.02733333333333343,-0.0020000000000000018,0.0,-0.01832460732984298,0.01760000000000006,0.020333333333333536,0.019200000000000106,0.01946666666666652,0.016960000000000086,0.015422222222222226
79,2016-06-24 15:00:00.000,17.29,17.38,17.18,17.2,601211,17.2,100000,0.005232558139534937,0.010465116279069653,-0.0011627906976744429,0.0,-0.005205320994794427,0.009302325581395321,0.0129651162790696,0.013488372093023449,0.015436046511627888,0.012744186046511619,0.010968992248062026
79,2016-06-24 15:00:00.000,3.17,3.17,3.16,3.17,601288,3.17,100000,0.0,0.0,-0.003154574132492094,0.0,0.0031645569620253333,0.0,0.0018927444794951676,0.0016824395373291612,0.001577287066246047,0.0012618296529969264,0.0007360672975815774
79,2016-06-24 15:00:00.000,31.71,31.73,31.53,31.55,601318,31.55,100000,0.005071315372424667,0.005705229793977695,-0.0006339144215530279,0.0,-0.004731861198737919,0.008240887480190251,0.011727416798732015,0.013333333333333197,0.014976228209191644,0.015328050713153685,0.015361859482303286
79,2016-06-24 15:00:00.000,39.65,39.86,39.41,39.42,601336,39.42,100000,0.0058346017250126,0.011161846778285023,-0.00025367833587019994,0.0,-0.005800756620428449,0.01024860476915257,0.014485032978183598,0.014831726703872894,0.016349568746829135,0.016671740233384247,0.01653137155420259
79,2016-06-24 15:00:00.000,4.41,4.42,4.39,4.4,601398,4.4,100000,0.002272727272727204,0.004545454545454408,-0.002272727272727426,0.0,-0.0022675736961450532,0.004545454545454408,0.007045454545454355,0.007121212121211862,0.005340909090909118,0.0038181818181817206,0.00242424242424244
79,2016-06-24 15:00:00.000,26.71,26.72,26.69,26.72,601601,26.72,100000,-0.000374251497005873,0.0,-0.001122754491017841,0.0,0.0007490636704119424,-0.0010479041916167109,0.0010853293413175535,0.004715568862275532,0.007485029940119681,0.008907185628742598,0.009481037924151892
79,2016-06-24 15:00:00.000,20.23,20.77,20.18,20.77,601628,20.77,100000,-0.025999037072701014,0.0,-0.028406355320173327,0.0,0.026693030153237762,-0.015695714973519515,-0.012903225806451424,-0.01287112822981884,-0.012734713529128472,-0.01365430909966292,-0.013914299470389913
79,2016-06-24 15:00:00.000,5.14,5.16,5.13,5.15,601668,5.15,100000,-0.001941747572815622,0.0019417475728153999,-0.003883495145631133,0.0,0.001945525291829009,0.0034951456310678974,0.007378640776699141,0.010355987055016058,0.010679611650485477,0.009786407766990024,0.008932038834951417
79,2016-06-24 15:00:00.000,18.25,18.32,17.84,17.94,601688,17.94,100000,0.01727982162764774,0.021181716833890585,-0.005574136008918651,0.0,-0.01698630136986279,0.011371237458193795,0.011371237458193795,0.010442214790040927,0.009643255295429087,0.004972129319955387,0.0005202526941658903
79,2016-06-24 15:00:00.000,7.13,7.14,7.1,7.12,601857,7.12,100000,0.001404494382022392,0.002808988764044784,-0.002808988764045006,0.0,-0.0014025245441794398,0.004494382022471877,0.007443820224719122,0.00889513108614226,0.00983146067415741,0.010000000000000009,0.010112359550561667
79,2016-06-24 15:00:00.000,44.1,44.32,43.8,43.94,601888,43.94,100000,0.003641329085116052,0.00864815657715079,-0.003186162949476601,0.0,-0.0036281179138321074,0.006599908966772983,0.012926718252162184,0.014155666818388868,0.014462903959945317,0.014283113336367892,0.013002579274768777
79,2016-06-24 15:00:00.000,29.47,29.56,29.33,29.41,603288,29.41,100000,0.0020401224073443025,0.005100306018360978,-0.0027201632097926254,0.0,-0.002035968781811892,0.004216252975178358,0.008908534512070965,0.007321772639691693,0.004879292757565601,0.0025161509690581063,0.001734104046242857
80,2016-06-27 09:30:00.000,15.29,15.29,15.29,15.29,600000,15.29,100000,0.0,0.0,0.0,0.0,0.0006544502617800152,0.0060170045781557935,0.017789404839764433,0.05921081316764765,0.08574231523871823,0.10163505559189012,0.11294964028776988
80,2016-06-27 09:30:00.000,25.87,25.87,25.87,25.87,600009,25.87,100000,0.0,0.0,0.0,0.0,-0.005764796310530285,0.0034016235021259167,0.008465403942790717,0.008607138255379398,0.008909934286818633,0.009988403556242753,0.01257569900785982
80,2016-06-27 09:30:00.000,8.84,8.84,8.84,8.84,600016,8.84,100000,0.0,0.0,0.0,0.0,0.0,0.002941176470588225,0.01425339366515832,0.018325791855203777,0.020361990950226172,0.020588235294117796,0.02149321266968318
80,2016-06-27 09:30:00.000,4.6,4.6,4.6,4.6,600028,4.6,100000,0.0,0.0,0.0,0.0,0.0,0.002608695652174031,0.011956521739130421,0.016811594202898572,0.0184782608695655,0.01878260869565218,0.019420289855072603
80,2016-06-27 09:30:00.000,15.66,15.66,15.66,15.66,600030,15.66,100000,0.0,0.0,0.0,0.0,-0.0019120458891014325,0.008045977011494232,0.0121966794380588,0.015666240953597255,0.016570881226053658,0.013282247765006305,0.012068965517241237
80,2016-06-27 09:30:00.000,4.88,4.88,4.88,4.88,600031,4.88,100000,0.0,0.0,0.0,0.0,-0.0040816326530614955,0.007377049180327999,0.010860655737704894,0.013661202185792476,0.015983606557377072,0.01721311475409837,0.018784153005464432
80,2016-06-27 09:30:00.000,17.25,17.25,17.25,17.25,600036,17.25,100000,0.0,0.0,0.0,0.0,0.0,-0.00011594202898546069,0.0018550724637680371,0.006376811594202891,0.0089855072463767,0.010156521739130397,0.011574879227053136
80,2016-06-27 09:30:00.000,19.94,19.94,19.94,19.94,600104,19.94,100000,0.0,0.0,0.0,0.0,-0.005486284289276777,0.006218655967903608,0.010581745235707096,0.013406887328652584,0.015195586760280877,0.015205616850551662,0.01506185222333678
80,2016-06-27 09:30:00.000,39.35,39.35,39.35,39.35,600276,39.35,100000,0.0,0.0,0.0,0.0,-0.0007618080243778635,0.005794155019059666,0.008767471410419558,0.008233799237611139,0.00750952986022857,0.005214739517153788,0.004421855146124587
80,2016-06-27 09:30:00.000,17.56,17.56,17.56,17.56,600309,17.56,100000,0.0,0.0,0.0,0.0,0.0,0.004100227790432731,0.018394077448747437,0.022285497342444893,0.02084282460136677,0.019703872437357717,0.01966590736522389
80,2016-06-27 09:30:00.000,275.0,275.0,275.0,275.0,600519,275.0,100000,0.0,0.0,0.0,0.0,0.004492822442196065,-0.0009818181818180838,0.0011599999999998278,0.0037721212121213377,0.0021199999999998997,0.0021570909090911083,0.004179393939393927
80,2016-06-27 09:30:00.000,13.82,13.82,13.82,13.82,600585,13.82,100000,0.0,0.0,0.0,0.0,-0.011444921316165924,0.012590448625180883,0.019392185238784387,0.022383019778099422,0.030246020260491946,0.034095513748190864,0.03584177520501686
80,2016-06-27 09:30:00.000,8.56,8.56,8.56,8.56,600690,8.56,100000,0.0,0.0,0.0,0.0,-0.008111239860950192,0.011448598130840981,0.01985981308411211,0.024221183800622992,0.02634345794392501,0.028831775700934648,0.032165109034267836
80,2016-06-27 09:30:00.000,15.01,15.01,15.01,15.01,600837,15.01,100000,0.0,0.0,0.0,0.0,0.0006666666666668153,0.01172551632245189,0.017321785476348994,0.01789917832556087,0.01835443037974671,0.015802798134576967,0.014790139906728728
80,2016-06-27 09:30:00.000,17.09,17.09,17.09,17.09,601211,17.09,100000,0.0,0.0,0.0,0.0,-0.006395348837209269,0.011234640140433072,0.016500877706260964,0.019270528574214962,0.02124049151550622,0.01879461673493288,0.017729666471620664
80,2016-06-27 09:30:00.000,3.16,3.16,3.16,3.16,601288,3.16,100000,0.0,0.0,0.0,0.0,-0.003154574132492094,0.0018987341772152,0.004430379746835467,0.004641350210970563,0.004588607594936622,0.004177215189873351,0.003902953586497837
80,2016-06-27 09:30:00.000,31.5,31.5,31.5,31.5,601318,31.5,100000,0.0,0.0,0.0,0.0,-0.0015847860538826808,0.006793650793650796,0.011460317460317393,0.013777777777777889,0.01550793650793647,0.01605079365079365,0.016476190476190533
80,2016-06-27 09:30:00.000,39.4,39.4,39.4,39.4,601336,39.4,100000,0.0,0.0,0.0,0.0,-0.0005073566717401778,0.006446700507614311,0.012664974619289504,0.0148561759729271,0.015850253807106807,0.016223350253807167,0.01661590524534695
80,2016-06-27 09:30:00.000,4.39,4.39,4.39,4.39,601398,4.39,100000,0.0,0.0,0.0,0.0,-0.002272727272727204,0.004555808656036442,0.008200455580865684,0.009263477600607528,0.007517084282460118,0.006104783599089059,0.0048595292331055084
80,2016-06-27 09:30:00.000,26.7,26.7,26.7,26.7,601601,26.7,100000,0.0,0.0,0.0,0.0,-0.0007485029940120791,0.0002996254681648658,0.000411985018726746,0.004569288389513204,0.007397003745318376,0.00906367041198508,0.010049937578027635
80,2016-06-27 09:30:00.000,20.4,20.4,20.4,20.4,601628,20.4,100000,0.0,0.0,0.0,0.0,-0.017814155031295353,0.0016666666666667052,0.003529411764706003,0.005196078431372708,0.005122549019607847,0.003980392156862633,0.003937908496731923
80,2016-06-27 09:30:00.000,5.13,5.13,5.13,5.13,601668,5.13,100000,0.0,0.0,0.0,0.0,-0.003883495145631355,0.004678362573099504,0.009551656920077978,0.01312540610786228,0.013937621832358804,0.01333333333333342,0.012605588044184435
80,2016-06-27 09:30:00.000,17.88,17.88,17.88,17.88,601688,17.88,100000,0.0,0.0,0.0,0.0,-0.0033444816053512794,0.01129753914988818,0.013590604026845865,0.014131245339299214,0.012975391498881494,0.008434004474273005,0.004865771812080588
80,2016-06-27 09:30:00.000,7.08,7.08,7.08,7.08,601857,7.08,100000,0.0,0.0,0.0,0.0,-0.00561797752808979,0.007062146892655274,0.011158192090395591,0.013559322033898313,0.014618644067796671,0.015028248587570792,0.0153954802259888
80,2016-06-27 09:30:00.000,43.06,43.06,43.06,43.06,601888,43.06,100000,0.0,0.0,0.0,0.0,-0.020027309968138285,0.02048304691128644,0.029795633999071036,0.0329462765133921,0.03317464003715753,0.033831862517417655,0.032938535376993316
80,2016-06-27 09:30:00.000,29.24,29.24,29.24,29.24,603288,29.24,100000,0.0,0.0,0.0,0.0,-0.005780346820809301,0.0068399452804377425,0.013337893296853531,0.013155494756041941,0.010824213406292804,0.008276333789329904,0.00747834017327853
81,2016-06-27 10:30:00.000,15.29,15.38,15.25,15.27,600000,15.27,100000,0.0013097576948264411,0.007203667321545648,-0.0013097576948264411,0.0,-0.001308044473512071,0.0037982973149968124,0.015520628683693527,0.04942152368478503,0.07878192534381157,0.09655533726260646,0.10855708360619953
81,2016-06-27 10:30:00.000,25.83,26.01,25.79,25.92,600009,25.92,100000,-0.003472222222222321,0.003472222222222321,-0.005015432098765538,0.0,0.0019327406262079627,0.0005401234567903312,0.004552469135802317,0.006301440329218089,0.006230709876543061,0.007592592592592373,0.009696502057613188
81,2016-06-27 10:30:00.000,8.84,8.91,8.83,8.89,600016,8.89,100000,-0.0056242969628796935,0.0022497187851517886,-0.006749156355455588,0.0,0.005656108597285048,-0.0029246344206973474,0.006411698537682531,0.011473565804274388,0.013667041619797482,0.014173228346456623,0.015110611173603461
81,2016-06-27 10:30:00.000,4.58,4.63,4.58,4.61,600028,4.61,100000,-0.006507592190889477,0.00433839479392617,-0.006507592190889477,0.0,0.0021739130434781373,-0.0008676789587853673,0.007375271149674623,0.013304410701373781,0.014967462039045643,0.015965292841648493,0.01655820679681841
81,2016-06-27 10:30:00.000,15.65,15.83,15.61,15.83,600030,15.83,100000,-0.01137081490840175,0.0,-0.013897662665824373,0.0,0.010855683269476168,-0.004295641187618382,0.00044219835754888415,0.004716782480522097,0.0046114971572963626,0.0029816803537587866,0.0010528532322595652
81,2016-06-27 10:30:00.000,4.88,4.93,4.87,4.92,600031,4.92,100000,-0.008130081300813052,0.00203252032520318,-0.010162601626016232,0.0,0.008196721311475308,-0.0024390243902440156,0.0018292682926830395,0.004878048780488031,0.006707317073170849,0.00845528455284561,0.00989159891598912
81,2016-06-27 10:30:00.000,17.24,17.33,17.24,17.26,600036,17.26,100000,-0.0011587485515645035,0.004055619930474874,-0.0011587485515645035,0.0,0.0005797101449274145,-0.00034762456546932885,0.00028968713789101486,0.004866743916569938,0.007415990730011313,0.009084588644264091,0.010351487060641151
81,2016-06-27 10:30:00.000,19.99,20.09,19.99,20.02,600104,20.02,100000,-0.0014985014985015033,0.0034965034965035446,-0.0014985014985015033,0.0,0.004012036108324901,0.0005994005994005569,0.005194805194805419,0.008491508491508482,0.01006493506493511,0.010789210789210912,0.010539460539460421
81,2016-06-27 10:30:00.000,39.35,40.12,39.32,40.05,600276,40.05,100000,-0.017478152309612915,0.001747815230961347,-0.018227215980024858,0.0,0.01778907242693739,-0.009837702871410725,-0.008539325842696455,-0.008389513108614022,-0.009850187265917465,-0.01130586766541819,-0.012642530170620003
81,2016-06-27 10:30:00.000,17.41,17.81,17.41,17.72,600309,17.72,100000,-0.01749435665914212,0.005079006772009009,-0.01749435665914212,0.0,0.009111617312072662,-0.005981941309255223,0.006264108352144415,0.011926260346124762,0.011032731376975358,0.009977426636568865,0.010007524454477057
81,2016-06-27 10:30:00.000,275.08,284.79,275.08,284.3,600519,284.3,100000,-0.03243053112908911,0.0017235314808301538,-0.03243053112908911,0.0,0.03381818181818197,-0.02696447414702774,-0.029088990502989742,-0.02652597021925196,-0.029008090045726354,-0.029349278930707157,-0.028031422206589274
81,2016-06-27 10:30:00.000,13.86,14.04,13.83,14.01,600585,14.01,100000,-0.010706638115631772,0.0021413276231263545,-0.012847965738758016,0.0,0.013748191027496581,-0.003283369022127114,0.004282655246252487,0.00789911967642154,0.014132762312633718,0.01884368308351192,0.020628122769450474
81,2016-06-27 10:30:00.000,8.53,8.72,8.53,8.71,600690,8.71,100000,-0.020665901262916342,0.0011481056257174327,-0.020665901262916342,0.0,0.01752336448598113,-0.00665901262916202,0.0008036739380024027,0.005817068503635614,0.007577497129735766,0.010608495981630162,0.012935323383084452
81,2016-06-27 10:30:00.000,15.04,15.27,15.02,15.25,600837,15.25,100000,-0.013770491803278717,0.0013114754098360049,-0.015081967213114833,0.0,0.0159893404397069,-0.006163934426229423,0.0008524590163934143,0.0022732240437157714,0.001672131147540945,0.00026229508196706774,-0.0011584699453551783
81,2016-06-27 10:30:00.000,17.08,17.25,17.08,17.23,601211,17.23,100000,-0.008705745792222941,0.0011607661056296514,-0.008705745792222941,0.0,0.008191925102399189,-0.00011607661056312057,0.006790481717933838,0.010756432578835406,0.011317469529889657,0.010655832849680635,0.009247436641516726
81,2016-06-27 10:30:00.000,3.16,3.17,3.15,3.17,601288,3.17,100000,-0.003154574132492094,0.0,-0.006309148264984188,0.0,0.0031645569620253333,-0.0018927444794951676,0.0009463722397475838,0.0012618296529969264,0.0014195583596212646,0.0011356466876972782,0.0008412197686644696
81,2016-06-27 10:30:00.000,31.51,31.71,31.49,31.59,601318,31.59,100000,-0.002532446976891367,0.003798670465337217,-0.0031655587211143477,0.0,0.0028571428571431134,0.0014561570117126443,0.007154162709718248,0.00989764693468409,0.011680911680911565,0.012573599240265798,0.01301044634377968
81,2016-06-27 10:30:00.000,39.42,39.69,39.32,39.61,601336,39.61,100000,-0.004796768492804748,0.0020196919969703853,-0.007321383489017896,0.0,0.00532994923857899,-0.001110830598333834,0.005604645291592991,0.008903475553311502,0.00918959858621582,0.010431709164352432,0.010788521417150365
81,2016-06-27 10:30:00.000,4.4,4.41,4.39,4.41,601398,4.41,100000,-0.0022675736961450532,0.0,-0.0045351473922903285,0.0,0.004555808656036442,-0.0009070294784579991,0.0027210884353743303,0.0045351473922903285,0.0031746031746031633,0.0018140589569159982,0.00045351473922905505
81,2016-06-27 10:30:00.000,26.63,26.81,26.63,26.7,601601,26.7,100000,-0.0026217228464419096,0.0041198501872659055,-0.0026217228464419096,0.0,0.0,0.00022471910112353832,-0.0001872659176029856,0.0037203495630462324,0.006535580524344553,0.00843445692883904,0.00953807740324586
81,2016-06-27 10:30:00.000,20.44,20.63,20.44,20.59,601628,20.59,100000,-0.0072850898494414285,0.0019426906265176402,-0.0072850898494414285,0.0,0.009313725490196267,-0.0061194754735308665,-0.005633802816901401,-0.0038206248988181812,-0.004273919378338875,-0.00475959203496823,-0.005277642868706356
81,2016-06-27 10:30:00.000,5.13,5.19,5.12,5.18,601668,5.18,100000,-0.009652509652509633,0.0019305019305020377,-0.01158301158301156,0.0,0.00974658869395717,-0.005405405405405461,-0.0009652509652509078,0.0023166023166025784,0.003764478764478829,0.0035521235521236427,0.002767052767052691
81,2016-06-27 10:30:00.000,17.9,18.28,17.88,18.18,601688,18.18,100000,-0.015401540154015514,0.005500550055005604,-0.01650165016501659,0.0,0.016778523489932695,-0.0066006600660064585,-0.003575357535753443,-0.001760176017601589,-0.004180418041804246,-0.007040704070407022,-0.010872753942060887
81,2016-06-27 10:30:00.000,7.1,7.16,7.09,7.13,601857,7.13,100000,-0.004207573632538653,0.004207573632538653,-0.005610098176718092,0.0,0.007062146892655274,-0.0014025245441794398,0.0029453015427769458,0.0058906030855538916,0.006802244039270988,0.007629733520336579,0.007947639083684122
81,2016-06-27 10:30:00.000,43.1,43.87,43.1,43.82,601888,43.82,100000,-0.016430853491556374,0.0011410314924691356,-0.016430853491556374,0.0,0.017649790989317404,-0.000410771337288951,0.009675947056138723,0.013920584208124032,0.014023277042446436,0.015280693747147467,0.014628023733455064
81,2016-06-27 10:30:00.000,29.17,29.75,29.15,29.45,603288,29.45,100000,-0.009507640067911605,0.01018675721561979,-0.01018675721561968,0.0,0.007181942544459696,-0.0014261460101867574,0.0046179966044144205,0.006089417091114768,0.0036162988115449046,0.0014125636672326358,0.0003282399547255288
82,2016-06-27 11:30:00.000,15.27,15.3,15.18,15.2,600000,15.2,100000,0.004605263157894779,0.00657894736842124,-0.001315789473684159,0.0,-0.004584151931892655,0.00539473684210523,0.016776315789473584,0.042675438596491366,0.07509868421052657,0.09478947368421076,0.10767543859649131
82,2016-06-27 11:30:00.000,25.97,26.17,25.92,26.05,600009,26.05,100000,-0.003071017274472232,0.004606525911708292,-0.00499040307101728,0.0,0.005015432098765427,-0.0038387715930903177,-0.0010364683301342659,0.0011772232885476352,0.0009213051823417917,0.002349328214971136,0.003915547024951893
82,2016-06-27 11:30:00.000,8.9,8.91,8.84,8.84,600016,8.84,100000,0.006787330316742057,0.007918552036199067,0.0,0.0,-0.0056242969628796935,0.002488687782805421,0.009389140271492957,0.015384615384615552,0.018099547511312153,0.01909502262443441,0.020098039215686425
82,2016-06-27 11:30:00.000,4.61,4.62,4.6,4.62,600028,4.62,100000,-0.0021645021645021467,0.0,-0.0043290043290044045,0.0,0.002169197396963085,-0.0025974025974027093,0.0034632034632033903,0.009523809523809712,0.011688311688311748,0.01316017316017315,0.013636363636363669
82,2016-06-27 11:30:00.000,15.82,15.84,15.75,15.79,600030,15.79,100000,0.0018999366687777464,0.0031665611146296513,-0.002533248891703588,0.0,-0.0025268477574225123,-0.0017732742241924893,0.0027232425585812514,0.006164238969812219,0.006364787840405395,0.005902469917669295,0.0035465484483852006
82,2016-06-27 11:30:00.000,4.93,4.94,4.92,4.92,600031,4.92,100000,0.00203252032520318,0.004065040650406582,0.0,0.0,0.0,-0.0024390243902440156,0.0014227642276423147,0.004200542005420083,0.005691056910569037,0.007804878048780495,0.009281842818428254
82,2016-06-27 11:30:00.000,17.26,17.28,17.24,17.25,600036,17.25,100000,0.0005797101449276365,0.0017391304347826875,-0.0005797101449276365,0.0,-0.0005793742757824738,0.00046376811594228684,0.0005217391304348507,0.004328502415458901,0.007130434782608663,0.009066666666666556,0.010164251207729569
82,2016-06-27 11:30:00.000,20.02,20.08,20.0,20.02,600104,20.02,100000,0.0,0.0029970029970030065,-0.0009990009990009652,0.0,0.0,9.99000999000188e-05,0.004195804195804342,0.007659007659007511,0.009215784215784284,0.01042957042957049,0.010156510156510201
82,2016-06-27 11:30:00.000,40.05,40.05,39.92,40.01,600276,40.01,100000,0.000999750062484317,0.000999750062484317,-0.002249437640589713,0.0,-0.0009987515605495156,-0.0076480879780056465,-0.007023244188952726,-0.006298425393651441,-0.008747813046738218,-0.009607598100474846,-0.01116387569774202
82,2016-06-27 11:30:00.000,17.72,17.76,17.6,17.75,600309,17.75,100000,-0.0016901408450704647,0.0005633802816902289,-0.00845070422535199,0.0,0.0016930022573364845,-0.006422535211267455,0.0020281690140846464,0.008676056338028149,0.008873239436619551,0.008157746478873129,0.008187793427230083
82,2016-06-27 11:30:00.000,284.3,290.49,283.95,290.35,600519,290.35,100000,-0.020836920957465144,0.00048217668331318464,-0.022042362665748327,0.0,0.021280337671473637,-0.03652832788014482,-0.04405028413983125,-0.0440388037426096,-0.046528327880144604,-0.047515068021353524,-0.047034039377762515
82,2016-06-27 11:30:00.000,14.02,14.03,13.99,14.01,600585,14.01,100000,0.0007137758743753775,0.001427551748750755,-0.001427551748750866,0.0,0.0,-0.0037116345467521628,0.0032119914346895317,0.006899833452295834,0.011920057102070114,0.017530335474660985,0.019557458957887297
82,2016-06-27 11:30:00.000,8.72,8.75,8.69,8.7,600690,8.7,100000,0.0022988505747127963,0.005747126436781658,-0.0011494252873562871,0.0,-0.0011481056257177658,-0.005057471264367619,0.001034482758620836,0.005977011494253004,0.007988505747126506,0.011034482758620623,0.012911877394636173
82,2016-06-27 11:30:00.000,15.25,15.33,15.23,15.24,600837,15.24,100000,0.0006561679790026975,0.0059055118110236116,-0.0006561679790025865,0.0,-0.0006557377049181135,-0.005511811023621971,0.0010498687664042272,0.002624671916010346,0.0017716535433069946,0.0012598425196850283,-0.00048118985126854863
82,2016-06-27 11:30:00.000,17.23,17.24,17.19,17.21,601211,17.21,100000,0.0011621150493899002,0.0017431725740846282,-0.0011621150493899002,0.0,-0.0011607661056294294,-0.00034863451481692564,0.007321324811156105,0.010613984117761044,0.011214410226612292,0.011807088901801377,0.010187875266317814
82,2016-06-27 11:30:00.000,3.17,3.17,3.16,3.16,601288,3.16,100000,0.0031645569620253333,0.0031645569620253333,0.0,0.0,-0.003154574132492094,0.0012658227848101333,0.0034810126582278667,0.004008438818565274,0.004272151898734089,0.004303797468354409,0.004008438818565274
82,2016-06-27 11:30:00.000,31.6,31.63,31.54,31.61,601318,31.61,100000,-0.00031635558367604233,0.0006327111673520847,-0.0022144890857324073,0.0,0.0006331117442230916,-0.0006327111673521957,0.005251502689022525,0.008246335547822392,0.009981018664979358,0.011414109459032096,0.01184224401560674
82,2016-06-27 11:30:00.000,39.61,39.72,39.5,39.55,601336,39.55,100000,0.001517067003792727,0.004298356510745949,-0.0012642225031604948,0.0,-0.0015147689977279555,-0.0006068268015171352,0.0057901390644754525,0.009405815423514818,0.010151706700379126,0.011327433628318673,0.011849978929625138
82,2016-06-27 11:30:00.000,4.41,4.42,4.4,4.42,601398,4.42,100000,-0.002262443438914019,0.0,-0.004524886877827927,0.0,0.0022675736961450532,-0.0031674208144795157,0.00022624434389162396,0.0018099547511312153,0.0012443438914029326,-0.0002714932126696157,-0.0015082956259426794
82,2016-06-27 11:30:00.000,26.71,26.72,26.7,26.7,601601,26.7,100000,0.0003745318352059712,0.0007490636704119424,0.0,0.0,0.0,0.00014981273408221085,-7.490636704110543e-05,0.0027965043695381553,0.005655430711610565,0.007820224719101043,0.009038701622971379
82,2016-06-27 11:30:00.000,20.58,20.66,20.5,20.54,601628,20.54,100000,0.0019474196689386325,0.0058422590068161195,-0.0019474196689386325,0.0,-0.002428363283146995,-0.0016553067185978154,-0.0027263875365139967,-0.0013631937682569983,-0.0019230769230769162,-0.0020253164556961467,-0.002758844530996396
82,2016-06-27 11:30:00.000,5.18,5.2,5.18,5.18,601668,5.18,100000,0.0,0.0038610038610038533,0.0,0.0,0.0,-0.004633204633204491,-0.0011583011583011782,0.001544401544401497,0.0034749034749035346,0.0035521235521236427,0.002767052767052691
82,2016-06-27 11:30:00.000,18.18,18.26,18.06,18.17,601688,18.17,100000,0.0005503577325260967,0.004953219592735314,-0.006053935057787729,0.0,-0.0005500550055004272,-0.004733076499725097,-0.002641717116125375,-0.0015410016510732927,-0.0035773252614199613,-0.0055255916345624545,-0.009374426710695438
