,date,tic,open,high,low,close,adjcp,Volume
3284,2013-01-24,DJI,13779.330078125,13879.66015625,13779.330078125,13825.330078125,13825.330078125,124780000
3285,2013-01-25,DJI,13825.330078125,13895.98046875,13825.330078125,13895.98046875,13895.98046875,130300000
3286,2013-01-28,DJI,13895.98046875,13915.7197265625,13862.5703125,13881.9296875,13881.9296875,113570000
3287,2013-01-29,DJI,13881.9296875,13969.990234375,13880.009765625,13954.419921875,13954.419921875,108230000
3288,2013-01-30,DJI,13954.419921875,13966.1298828125,13896.9501953125,13910.419921875,13910.419921875,117200000
3289,2013-01-31,DJI,13910.419921875,13941.0595703125,13860.580078125,13860.580078125,13860.580078125,142600000
3290,2013-02-01,DJI,13860.580078125,14019.7802734375,13860.580078125,14009.7900390625,14009.7900390625,128420000
3291,2013-02-04,DJI,14009.7900390625,14009.7900390625,13866.830078125,13880.080078125,13880.080078125,130420000
3292,2013-02-05,DJI,13880.080078125,14013.599609375,13880.080078125,13979.2998046875,13979.2998046875,134390000
3293,2013-02-06,DJI,13979.2998046875,13991.6103515625,13913.1796875,13986.51953125,13986.51953125,127560000
3294,2013-02-07,DJI,13986.51953125,13988.0595703125,13852.2001953125,13944.0498046875,13944.0498046875,118530000
3295,2013-02-08,DJI,13944.0498046875,14022.6201171875,13944.0498046875,13992.9697265625,13992.9697265625,99860000
3296,2013-02-11,DJI,13992.9697265625,13992.9697265625,13940.41015625,13971.240234375,13971.240234375,75090000
3297,2013-02-12,DJI,13971.240234375,14038.9697265625,13968.9404296875,14018.7001953125,14018.7001953125,117180000
3298,2013-02-13,DJI,14018.7001953125,14029.349609375,13945.7802734375,13982.91015625,13982.91015625,130520000
3299,2013-02-14,DJI,13982.91015625,13990.3603515625,13921.9404296875,13973.3896484375,13973.3896484375,114800000
3300,2013-02-15,DJI,13973.3896484375,14001.9296875,13906.73046875,13981.759765625,13981.759765625,195670000
3301,2013-02-19,DJI,13981.759765625,14044.8203125,13977.900390625,14035.669921875,14035.669921875,136410000
3302,2013-02-20,DJI,14035.669921875,14058.26953125,13919.2802734375,13927.5400390625,13927.5400390625,138540000
3303,2013-02-21,DJI,13927.5400390625,13927.5400390625,13834.400390625,13880.6201171875,13880.6201171875,131410000
3304,2013-02-22,DJI,13880.6201171875,14001.1904296875,13880.6201171875,14000.5703125,14000.5703125,139850000
3305,2013-02-25,DJI,14000.5703125,14081.580078125,13784.009765625,13784.169921875,13784.169921875,152190000
3306,2013-02-26,DJI,13784.169921875,13918.4404296875,13784.169921875,13900.1298828125,13900.1298828125,132580000
3307,2013-02-27,DJI,13900.1298828125,14104.8603515625,13880.1904296875,14075.3701171875,14075.3701171875,107010000
3308,2013-02-28,DJI,14075.3701171875,14149.150390625,14050.1796875,14054.490234375,14054.490234375,177150000
3309,2013-03-01,DJI,14054.490234375,14107.08984375,13937.599609375,14089.66015625,14089.66015625,125920000
3310,2013-03-04,DJI,14089.66015625,14128.2099609375,14030.3701171875,14127.8203125,14127.8203125,110810000
3311,2013-03-05,DJI,14127.8203125,14286.3701171875,14127.8203125,14253.76953125,14253.76953125,112100000
3312,2013-03-06,DJI,14253.76953125,14320.650390625,14253.0,14296.240234375,14296.240234375,116510000
3313,2013-03-07,DJI,14296.240234375,14354.6904296875,14296.240234375,14329.490234375,14329.490234375,117080000
3314,2013-03-08,DJI,14329.490234375,14413.169921875,14329.490234375,14397.0703125,14397.0703125,115630000
3315,2013-03-11,DJI,14397.0703125,14448.0595703125,14373.3203125,14447.2900390625,14447.2900390625,94880000
3316,2013-03-12,DJI,14447.2900390625,14478.7998046875,14412.0595703125,14450.0595703125,14450.0595703125,102100000
3317,2013-03-13,DJI,14450.0595703125,14472.7998046875,14411.66015625,14455.2802734375,14455.2802734375,83920000
3318,2013-03-14,DJI,14455.2802734375,14539.2900390625,14455.2802734375,14539.1396484375,14539.1396484375,117390000
3319,2013-03-15,DJI,14539.1396484375,14539.1396484375,14470.5,14514.1103515625,14514.1103515625,407770000
3320,2013-03-18,DJI,14514.1103515625,14521.58984375,14404.2099609375,14452.0595703125,14452.0595703125,119640000
3321,2013-03-19,DJI,14452.0595703125,14514.33984375,14382.08984375,14455.8203125,14455.8203125,122170000
3322,2013-03-20,DJI,14455.8203125,14546.8203125,14455.8203125,14511.73046875,14511.73046875,121240000
3323,2013-03-21,DJI,14511.73046875,14511.73046875,14383.01953125,14421.490234375,14421.490234375,110450000
3324,2013-03-22,DJI,14421.490234375,14519.9501953125,14421.490234375,14512.0302734375,14512.0302734375,101450000
3325,2013-03-25,DJI,14512.0302734375,14563.75,14395.0,14447.75,14447.75,124840000
3326,2013-03-26,DJI,14447.75,14561.5400390625,14447.75,14559.650390625,14559.650390625,96030000
3327,2013-03-27,DJI,14559.650390625,14559.650390625,14439.5498046875,14526.16015625,14526.16015625,92680000
3328,2013-03-28,DJI,14526.16015625,14585.099609375,14520.8603515625,14578.5400390625,14578.5400390625,153710000
3329,2013-04-01,DJI,14578.5400390625,14605.7197265625,14531.48046875,14572.849609375,14572.849609375,91400000
3330,2013-04-02,DJI,14572.849609375,14684.490234375,14572.849609375,14662.009765625,14662.009765625,98420000
3331,2013-04-03,DJI,14662.009765625,14683.1298828125,14525.3603515625,14550.349609375,14550.349609375,127140000
3332,2013-04-04,DJI,14550.349609375,14625.240234375,14538.7197265625,14606.1103515625,14606.1103515625,104790000
3333,2013-04-05,DJI,14606.1103515625,14606.1103515625,14434.4296875,14565.25,14565.25,131250000
3334,2013-04-08,DJI,14565.25,14613.48046875,14497.7998046875,14613.48046875,14613.48046875,106680000
3335,2013-04-09,DJI,14613.48046875,14716.4599609375,14598.5,14673.4599609375,14673.4599609375,128580000
3336,2013-04-10,DJI,14673.4599609375,14826.66015625,14673.4599609375,14802.240234375,14802.240234375,120520000
3337,2013-04-11,DJI,14802.240234375,14887.509765625,14785.3603515625,14865.1396484375,14865.1396484375,144570000
3338,2013-04-12,DJI,14865.1396484375,14865.2099609375,14790.5703125,14865.0595703125,14865.0595703125,119570000
3339,2013-04-15,DJI,14865.0595703125,14865.0595703125,14598.580078125,14599.2001953125,14599.2001953125,161680000
3340,2013-04-16,DJI,14599.2001953125,14761.73046875,14599.2001953125,14756.7802734375,14756.7802734375,126320000
3341,2013-04-17,DJI,14756.7802734375,14756.7802734375,14560.8095703125,14618.58984375,14618.58984375,168010000
3342,2013-04-18,DJI,14618.58984375,14650.259765625,14495.2900390625,14537.1396484375,14537.1396484375,158050000
3343,2013-04-19,DJI,14537.1396484375,14553.73046875,14444.0302734375,14547.509765625,14547.509765625,207200000
3344,2013-04-22,DJI,14547.509765625,14588.830078125,14457.599609375,14567.169921875,14567.169921875,146890000
3345,2013-04-23,DJI,14567.169921875,14721.419921875,14554.2900390625,14719.4599609375,14719.4599609375,137320000
3346,2013-04-24,DJI,14719.4599609375,14747.419921875,14666.5400390625,14676.2998046875,14676.2998046875,138020000
3347,2013-04-25,DJI,14676.2998046875,14768.0498046875,14665.4501953125,14700.7998046875,14700.7998046875,129600000
3348,2013-04-26,DJI,14700.7998046875,14743.490234375,14684.8203125,14712.5498046875,14712.5498046875,128910000
3349,2013-04-29,DJI,14712.5498046875,14844.9599609375,14712.5498046875,14818.75,14818.75,97060000
3350,2013-04-30,DJI,14818.75,14839.7998046875,14734.4697265625,14839.7998046875,14839.7998046875,148250000
3351,2013-05-01,DJI,14839.7998046875,14839.7998046875,14687.0498046875,14700.9501953125,14700.9501953125,112620000
3352,2013-05-02,DJI,14700.9501953125,14834.6298828125,14700.9501953125,14831.580078125,14831.580078125,91180000
3353,2013-05-03,DJI,14831.580078125,15009.58984375,14831.580078125,14973.9599609375,14973.9599609375,119890000
3354,2013-05-06,DJI,14973.9599609375,14988.8701171875,14941.08984375,14968.8896484375,14968.8896484375,116160000
3355,2013-05-07,DJI,14968.8896484375,15056.669921875,14968.8896484375,15056.2001953125,15056.2001953125,117230000
3356,2013-05-08,DJI,15056.2001953125,15106.8095703125,15021.8701171875,15105.1201171875,15105.1201171875,113510000
3357,2013-05-09,DJI,15105.1201171875,15144.830078125,15046.8701171875,15082.6201171875,15082.6201171875,97810000
3358,2013-05-10,DJI,15082.6201171875,15118.490234375,15038.1796875,15118.490234375,15118.490234375,98980000
3359,2013-05-13,DJI,15113.419921875,15113.419921875,15053.4599609375,15091.6796875,15091.6796875,94280000
3360,2013-05-14,DJI,15091.6796875,15219.5498046875,15089.2998046875,15215.25,15215.25,124590000
3361,2013-05-15,DJI,15211.8701171875,15301.33984375,15175.3896484375,15275.6904296875,15275.6904296875,124030000
3362,2013-05-16,DJI,15273.919921875,15302.490234375,15215.8203125,15233.2197265625,15233.2197265625,145090000
3363,2013-05-17,DJI,15234.75,15357.400390625,15234.75,15354.400390625,15354.400390625,175750000
3364,2013-05-20,DJI,15348.330078125,15391.83984375,15314.150390625,15335.2802734375,15335.2802734375,116420000
3365,2013-05-21,DJI,15334.9697265625,15434.5,15325.6796875,15387.580078125,15387.580078125,122970000
3366,2013-05-22,DJI,15387.1201171875,15542.400390625,15265.9599609375,15307.169921875,15307.169921875,171850000
3367,2013-05-23,DJI,15300.5703125,15348.41015625,15180.23046875,15294.5,15294.5,148810000
3368,2013-05-24,DJI,15290.740234375,15306.7099609375,15199.6298828125,15303.099609375,15303.099609375,105660000
3369,2013-05-28,DJI,15307.330078125,15521.490234375,15307.330078125,15409.3896484375,15409.3896484375,130680000
3370,2013-05-29,DJI,15399.9404296875,15400.25,15229.5302734375,15302.7998046875,15302.7998046875,114020000
3371,2013-05-30,DJI,15306.01953125,15398.7001953125,15280.990234375,15324.5302734375,15324.5302734375,121150000
3372,2013-05-31,DJI,15322.2197265625,15392.3798828125,15115.5703125,15115.5703125,15115.5703125,208830000
3373,2013-06-03,DJI,15123.5498046875,15254.1103515625,15123.5498046875,15254.0302734375,15254.0302734375,147980000
3374,2013-06-04,DJI,15255.2197265625,15304.98046875,15100.7802734375,15177.5400390625,15177.5400390625,134280000
3375,2013-06-05,DJI,15168.099609375,15168.6298828125,14945.5703125,14960.58984375,14960.58984375,141400000
3376,2013-06-06,DJI,14955.4501953125,15040.6201171875,14844.2197265625,15040.6201171875,15040.6201171875,140410000
3377,2013-06-07,DJI,15044.4599609375,15255.580078125,15044.4599609375,15248.1201171875,15248.1201171875,137380000
3378,2013-06-10,DJI,15247.8095703125,15300.6396484375,15211.25,15238.58984375,15238.58984375,94250000
3379,2013-06-11,DJI,15231.3798828125,15251.0703125,15086.08984375,15122.01953125,15122.01953125,101610000
3380,2013-06-12,DJI,15130.3896484375,15241.2802734375,14981.2099609375,14995.23046875,14995.23046875,105770000
3381,2013-06-13,DJI,14992.5400390625,15202.26953125,14953.4501953125,15176.080078125,15176.080078125,104490000
3382,2013-06-14,DJI,15178.080078125,15205.919921875,15044.7998046875,15070.1796875,15070.1796875,107430000
3383,2013-06-17,DJI,15078.7099609375,15261.7099609375,15078.7099609375,15179.849609375,15179.849609375,139250000
3384,2013-06-18,DJI,15186.2998046875,15340.08984375,15186.2998046875,15318.23046875,15318.23046875,99210000
3385,2013-06-19,DJI,15315.4697265625,15322.0703125,15112.1103515625,15112.1904296875,15112.1904296875,111380000
3386,2013-06-20,DJI,15105.509765625,15105.509765625,14732.0302734375,14758.3203125,14758.3203125,172630000
3387,2013-06-21,DJI,14760.6201171875,14858.5595703125,14688.4296875,14799.400390625,14799.400390625,420080000
3388,2013-06-24,DJI,14795.7900390625,14795.7900390625,14551.26953125,14659.5595703125,14659.5595703125,158670000
3389,2013-06-25,DJI,14669.6904296875,14812.0302734375,14669.6904296875,14760.3095703125,14760.3095703125,135940000
3390,2013-06-26,DJI,14769.990234375,14938.98046875,14769.6796875,14910.1396484375,14910.1396484375,133230000
3391,2013-06-27,DJI,14921.2802734375,15075.009765625,14921.2802734375,15024.490234375,15024.490234375,113650000
3392,2013-06-28,DJI,15016.580078125,15034.6298828125,14884.7998046875,14909.599609375,14909.599609375,230000000
3393,2013-07-01,DJI,14911.599609375,15083.2802734375,14911.599609375,14974.9599609375,14974.9599609375,120570000
3394,2013-07-02,DJI,14974.9599609375,15049.2197265625,14870.509765625,14932.41015625,14932.41015625,116610000
3395,2013-07-03,DJI,14923.73046875,15025.900390625,14858.9296875,14988.3701171875,14988.3701171875,61000000
3396,2013-07-05,DJI,14995.4599609375,15137.509765625,14971.2001953125,15135.83984375,15135.83984375,94560000
3397,2013-07-08,DJI,15137.2197265625,15262.7197265625,15137.2197265625,15224.6904296875,15224.6904296875,136820000
3398,2013-07-09,DJI,15228.4599609375,15320.419921875,15228.4599609375,15300.33984375,15300.33984375,109270000
3399,2013-07-10,DJI,15298.0302734375,15348.9501953125,15258.8896484375,15291.66015625,15291.66015625,105050000
3400,2013-07-11,DJI,15298.0,15483.5498046875,15298.0,15460.919921875,15460.919921875,124950000
3401,2013-07-12,DJI,15460.6904296875,15498.3896484375,15410.26953125,15464.2998046875,15464.2998046875,130140000
3402,2013-07-15,DJI,15459.6904296875,15509.48046875,15455.76953125,15484.259765625,15484.259765625,99430000
3403,2013-07-16,DJI,15485.0302734375,15498.16015625,15415.7099609375,15451.849609375,15451.849609375,105970000
3404,2013-07-17,DJI,15456.919921875,15502.0,15438.1201171875,15470.51953125,15470.51953125,126240000
3405,2013-07-18,DJI,15465.91015625,15589.400390625,15465.91015625,15548.5400390625,15548.5400390625,136270000
3406,2013-07-19,DJI,15524.26953125,15544.5498046875,15491.9599609375,15543.740234375,15543.740234375,229260000
3407,2013-07-22,DJI,15543.9697265625,15576.2099609375,15516.2001953125,15545.5498046875,15545.5498046875,180920000
3408,2013-07-23,DJI,15547.0,15604.2197265625,15544.0595703125,15567.740234375,15567.740234375,98700000
3409,2013-07-24,DJI,15576.6904296875,15602.599609375,15496.83984375,15542.240234375,15542.240234375,99320000
3410,2013-07-25,DJI,15539.169921875,15560.330078125,15455.58984375,15555.6103515625,15555.6103515625,103260000
3411,2013-07-26,DJI,15547.849609375,15560.9697265625,15405.16015625,15558.830078125,15558.830078125,94880000
3412,2013-07-29,DJI,15557.1396484375,15557.1396484375,15482.26953125,15521.9697265625,15521.9697265625,87240000
3413,2013-07-30,DJI,15534.490234375,15593.91015625,15479.1298828125,15520.58984375,15520.58984375,117550000
3414,2013-07-31,DJI,15528.5703125,15634.3203125,15492.9599609375,15499.5400390625,15499.5400390625,145120000
3415,2013-08-01,DJI,15503.849609375,15650.6904296875,15503.849609375,15628.01953125,15628.01953125,111040000
3416,2013-08-02,DJI,15627.5595703125,15658.4296875,15558.6796875,15658.3603515625,15658.3603515625,104840000
3417,2013-08-05,DJI,15651.98046875,15655.2099609375,15584.830078125,15612.1298828125,15612.1298828125,76850000
3418,2013-08-06,DJI,15608.4404296875,15608.4404296875,15473.400390625,15518.740234375,15518.740234375,87730000
3419,2013-08-07,DJI,15516.2099609375,15516.2099609375,15421.75,15470.669921875,15470.669921875,88430000
3420,2013-08-08,DJI,15477.26953125,15557.1201171875,15418.599609375,15498.3203125,15498.3203125,90990000
3421,2013-08-09,DJI,15496.6298828125,15507.759765625,15346.650390625,15425.509765625,15425.509765625,81180000
3422,2013-08-12,DJI,15415.2197265625,15441.75,15359.9296875,15419.6796875,15419.6796875,78060000
3423,2013-08-13,DJI,15420.6796875,15504.1396484375,15342.33984375,15451.009765625,15451.009765625,84790000
3424,2013-08-14,DJI,15447.7099609375,15453.080078125,15316.6201171875,15337.66015625,15337.66015625,91030000
3425,2013-08-15,DJI,15332.7099609375,15332.7099609375,15094.0302734375,15112.1904296875,15112.1904296875,128340000
3426,2013-08-16,DJI,15112.5703125,15139.76953125,15054.3798828125,15081.4697265625,15081.4697265625,151620000
3427,2013-08-19,DJI,15076.7900390625,15106.3896484375,15005.419921875,15010.740234375,15010.740234375,111660000
3428,2013-08-20,DJI,15011.8203125,15074.919921875,14992.16015625,15002.990234375,15002.990234375,102340000
3429,2013-08-21,DJI,14993.8095703125,15019.7001953125,14880.83984375,14897.5498046875,14897.5498046875,98340000
3430,2013-08-22,DJI,14908.599609375,14989.1201171875,14899.0,14963.740234375,14963.740234375,153490000
3431,2013-08-23,DJI,14988.7802734375,15025.5595703125,14931.240234375,15010.509765625,15010.509765625,131860000
3432,2013-08-26,DJI,15014.580078125,15049.98046875,14945.240234375,14946.4599609375,14946.4599609375,102820000
3433,2013-08-27,DJI,14939.25,14939.25,14765.419921875,14776.1298828125,14776.1298828125,118610000
3434,2013-08-28,DJI,14770.990234375,14867.400390625,14760.41015625,14824.509765625,14824.509765625,104620000
3435,2013-08-29,DJI,14817.91015625,14916.009765625,14792.1103515625,14840.9501953125,14840.9501953125,93170000
3436,2013-08-30,DJI,14844.099609375,14848.240234375,14762.349609375,14810.3095703125,14810.3095703125,135850000
3437,2013-09-03,DJI,14801.5498046875,14933.349609375,14777.48046875,14833.9599609375,14833.9599609375,142530000
3438,2013-09-04,DJI,14832.419921875,14956.740234375,14799.08984375,14930.8701171875,14930.8701171875,122150000
3439,2013-09-05,DJI,14929.490234375,14987.4697265625,14923.26953125,14937.48046875,14937.48046875,101010000
3440,2013-09-06,DJI,14941.5498046875,15009.83984375,14789.400390625,14922.5,14922.5,108410000
3441,2013-09-09,DJI,14927.1904296875,15088.41015625,14927.1904296875,15063.1201171875,15063.1201171875,90660000
3442,2013-09-10,DJI,15067.23046875,15192.1298828125,15067.23046875,15191.0595703125,15191.0595703125,103200000
3443,2013-09-11,DJI,15194.1298828125,15326.599609375,15194.1298828125,15326.599609375,15326.599609375,102090000
3444,2013-09-12,DJI,15327.1396484375,15345.3203125,15283.259765625,15300.6396484375,15300.6396484375,99760000
3445,2013-09-13,DJI,15312.8603515625,15380.9697265625,15312.8603515625,15376.0595703125,15376.0595703125,90890000
3446,2013-09-16,DJI,15381.3603515625,15549.8701171875,15381.3603515625,15494.7802734375,15494.7802734375,105740000
3447,2013-09-17,DJI,15503.150390625,15555.0703125,15503.150390625,15529.73046875,15529.73046875,104480000
3448,2013-09-18,DJI,15533.0302734375,15709.580078125,15470.16015625,15676.9404296875,15676.9404296875,145410000
3449,2013-09-19,DJI,15677.8603515625,15695.8896484375,15625.4501953125,15636.5498046875,15636.5498046875,116280000
3450,2013-09-20,DJI,15635.08984375,15654.76953125,15448.08984375,15451.08984375,15451.08984375,379650000
3451,2013-09-23,DJI,15452.3095703125,15466.9501953125,15368.25,15401.3798828125,15401.3798828125,94920000
3452,2013-09-24,DJI,15402.5400390625,15433.75,15327.1396484375,15334.58984375,15334.58984375,85430000
3453,2013-09-25,DJI,15339.01953125,15372.48046875,15253.16015625,15273.259765625,15273.259765625,81890000
3454,2013-09-26,DJI,15274.419921875,15387.1904296875,15274.419921875,15328.2998046875,15328.2998046875,79050000
3455,2013-09-27,DJI,15317.4501953125,15317.4501953125,15211.8095703125,15258.240234375,15258.240234375,95660000
3456,2013-09-30,DJI,15249.8203125,15249.8203125,15086.7099609375,15129.669921875,15129.669921875,122330000
3457,2013-10-01,DJI,15132.490234375,15208.400390625,15110.33984375,15191.7001953125,15191.7001953125,82460000
3458,2013-10-02,DJI,15182.650390625,15182.650390625,15044.7099609375,15133.1396484375,15133.1396484375,86090000
3459,2013-10-03,DJI,15127.23046875,15127.23046875,14947.0302734375,14996.48046875,14996.48046875,91300000
3460,2013-10-04,DJI,14994.6796875,15083.990234375,14972.330078125,15072.580078125,15072.580078125,75100000
3461,2013-10-07,DJI,15069.2998046875,15069.2998046875,14920.830078125,14936.240234375,14936.240234375,79620000
3462,2013-10-08,DJI,14938.0400390625,14938.0400390625,14773.4697265625,14776.5302734375,14776.5302734375,102690000
3463,2013-10-09,DJI,14778.1904296875,14852.5,14719.4296875,14802.98046875,14802.98046875,103190000
3464,2013-10-10,DJI,14806.3896484375,15126.0703125,14806.3896484375,15126.0703125,15126.0703125,106540000
3465,2013-10-11,DJI,15126.51953125,15237.2998046875,15100.1298828125,15237.1103515625,15237.1103515625,85730000
3466,2013-10-14,DJI,15231.330078125,15309.48046875,15136.3798828125,15301.259765625,15301.259765625,81420000
3467,2013-10-15,DJI,15300.2998046875,15301.91015625,15161.330078125,15168.009765625,15168.009765625,91440000
3468,2013-10-16,DJI,15170.7001953125,15374.150390625,15170.7001953125,15373.830078125,15373.830078125,92850000
3469,2013-10-17,DJI,15369.4599609375,15376.1103515625,15229.01953125,15371.650390625,15371.650390625,108490000
3470,2013-10-18,DJI,15371.7099609375,15412.9697265625,15321.8095703125,15399.650390625,15399.650390625,156660000
3471,2013-10-21,DJI,15401.3203125,15410.1796875,15362.66015625,15392.2001953125,15392.2001953125,93660000
3472,2013-10-22,DJI,15394.2197265625,15518.099609375,15394.2197265625,15467.66015625,15467.66015625,107030000
3473,2013-10-23,DJI,15465.33984375,15465.66015625,15366.1904296875,15413.330078125,15413.330078125,90630000
3474,2013-10-24,DJI,15414.8701171875,15528.6298828125,15414.1298828125,15509.2099609375,15509.2099609375,89240000
3475,2013-10-25,DJI,15523.7197265625,15570.599609375,15512.9599609375,15570.2802734375,15570.2802734375,109900000
3476,2013-10-28,DJI,15569.1904296875,15599.08984375,15533.48046875,15568.9296875,15568.9296875,92760000
3477,2013-10-29,DJI,15572.2099609375,15683.080078125,15572.2099609375,15680.349609375,15680.349609375,86600000
3478,2013-10-30,DJI,15680.740234375,15721.0,15574.51953125,15618.759765625,15618.759765625,79170000
3479,2013-10-31,DJI,15619.919921875,15651.8603515625,15544.6904296875,15545.75,15545.75,114050000
3480,2013-11-01,DJI,15558.009765625,15649.400390625,15543.25,15615.5498046875,15615.5498046875,101830000
3481,2013-11-04,DJI,15621.2001953125,15658.900390625,15588.48046875,15639.1201171875,15639.1201171875,71200000
3482,2013-11-05,DJI,15631.2197265625,15651.8896484375,15522.1796875,15618.2197265625,15618.2197265625,91890000
3483,2013-11-06,DJI,15628.7197265625,15750.2900390625,15628.7197265625,15746.8798828125,15746.8798828125,109200000
3484,2013-11-07,DJI,15751.3095703125,15797.6796875,15586.330078125,15593.98046875,15593.98046875,103860000
3485,2013-11-08,DJI,15591.5400390625,15764.2900390625,15579.349609375,15761.7802734375,15761.7802734375,101200000
3486,2013-11-11,DJI,15759.2802734375,15791.4501953125,15737.2197265625,15783.099609375,15783.099609375,58860000
3487,2013-11-12,DJI,15773.150390625,15793.3798828125,15708.2900390625,15750.669921875,15750.669921875,79260000
3488,2013-11-13,DJI,15739.5,15822.98046875,15672.0,15821.6298828125,15821.6298828125,92450000
3489,2013-11-14,DJI,15806.2197265625,15884.990234375,15798.740234375,15876.2197265625,15876.2197265625,123860000
3490,2013-11-15,DJI,15876.16015625,15962.98046875,15875.900390625,15961.7001953125,15961.7001953125,126460000
3491,2013-11-18,DJI,15962.7197265625,16030.2802734375,15942.169921875,15976.01953125,15976.01953125,94860000
3492,2013-11-19,DJI,15974.0595703125,16025.849609375,15943.7802734375,15967.0302734375,15967.0302734375,84570000
3493,2013-11-20,DJI,15971.2001953125,16016.849609375,15865.3701171875,15900.8203125,15900.8203125,84350000
3494,2013-11-21,DJI,15908.0703125,16016.0400390625,15908.0703125,16009.990234375,16009.990234375,79000000
3495,2013-11-22,DJI,16008.7099609375,16068.7802734375,15976.26953125,16064.76953125,16064.76953125,81000000
3496,2013-11-25,DJI,16072.08984375,16109.6298828125,16055.4599609375,16072.5400390625,16072.5400390625,94040000
3497,2013-11-26,DJI,16070.9296875,16120.25,16070.9296875,16072.7998046875,16072.7998046875,107450000
3498,2013-11-27,DJI,16073.3701171875,16107.990234375,16057.33984375,16097.330078125,16097.330078125,65730000
3499,2013-11-29,DJI,16105.16015625,16174.509765625,16074.1396484375,16086.41015625,16086.41015625,69190000
3500,2013-12-02,DJI,16087.1201171875,16098.0,15986.23046875,16008.76953125,16008.76953125,92590000
3501,2013-12-03,DJI,16004.7197265625,16004.7197265625,15859.6796875,15914.6201171875,15914.6201171875,103910000
3502,2013-12-04,DJI,15910.509765625,15960.3603515625,15791.2900390625,15889.76953125,15889.76953125,111180000
3503,2013-12-05,DJI,15886.5,15896.1904296875,15809.3701171875,15821.509765625,15821.509765625,128080000
3504,2013-12-06,DJI,15825.5498046875,16022.349609375,15825.5498046875,16020.2001953125,16020.2001953125,98260000
3505,2013-12-09,DJI,16019.490234375,16058.400390625,16015.2900390625,16025.5302734375,16025.5302734375,91810000
3506,2013-12-10,DJI,16024.1201171875,16029.0595703125,15969.5302734375,15973.1298828125,15973.1298828125,79420000
3507,2013-12-11,DJI,15970.75,15997.2197265625,15827.7001953125,15843.5302734375,15843.5302734375,107170000
3508,2013-12-12,DJI,15844.8203125,15845.1103515625,15703.7900390625,15739.4296875,15739.4296875,105870000
3509,2013-12-13,DJI,15745.66015625,15792.7998046875,15717.919921875,15755.3603515625,15755.3603515625,83180000
3510,2013-12-16,DJI,15759.599609375,15930.3095703125,15759.599609375,15884.5703125,15884.5703125,101470000
3511,2013-12-17,DJI,15884.0595703125,15917.9599609375,15836.4501953125,15875.259765625,15875.259765625,101490000
3512,2013-12-18,DJI,15876.5703125,16173.0400390625,15808.919921875,16167.9697265625,16167.9697265625,129620000
3513,2013-12-19,DJI,16162.509765625,16194.7197265625,16121.5400390625,16179.080078125,16179.080078125,94980000
3514,2013-12-20,DJI,16178.5703125,16287.83984375,16178.5703125,16221.1396484375,16221.1396484375,285190000
3515,2013-12-23,DJI,16225.25,16318.1103515625,16225.25,16294.6103515625,16294.6103515625,78930000
3516,2013-12-24,DJI,16295.7001953125,16360.599609375,16295.7001953125,16357.5498046875,16357.5498046875,33640000
3517,2013-12-26,DJI,16370.9697265625,16483.0,16370.9697265625,16479.880859375,16479.880859375,50160000
3518,2013-12-27,DJI,16486.369140625,16529.009765625,16461.23046875,16478.41015625,16478.41015625,47230000
3519,2013-12-30,DJI,16484.509765625,16504.349609375,16476.869140625,16504.2890625,16504.2890625,54220000
3520,2013-12-31,DJI,16512.380859375,16588.25,16511.48046875,16576.66015625,16576.66015625,78760000
3521,2014-01-02,DJI,16572.169921875,16573.0703125,16416.490234375,16441.349609375,16441.349609375,80960000
3522,2014-01-03,DJI,16456.890625,16518.740234375,16439.30078125,16469.990234375,16469.990234375,72770000
3523,2014-01-06,DJI,16474.0390625,16532.990234375,16405.51953125,16425.099609375,16425.099609375,89380000
3524,2014-01-07,DJI,16429.01953125,16562.3203125,16429.01953125,16530.939453125,16530.939453125,81270000
3525,2014-01-08,DJI,16527.66015625,16528.880859375,16416.689453125,16462.740234375,16462.740234375,103260000
3526,2014-01-09,DJI,16471.41015625,16525.349609375,16378.6103515625,16444.759765625,16444.759765625,83990000
3527,2014-01-10,DJI,16453.619140625,16487.650390625,16379.01953125,16437.05078125,16437.05078125,85190000
3528,2014-01-13,DJI,16434.029296875,16453.130859375,16240.599609375,16257.9404296875,16257.9404296875,111680000
3529,2014-01-14,DJI,16261.990234375,16373.919921875,16260.830078125,16373.8603515625,16373.8603515625,98610000
3530,2014-01-15,DJI,16378.0302734375,16505.279296875,16376.7802734375,16481.939453125,16481.939453125,101130000
3531,2014-01-16,DJI,16477.69921875,16477.69921875,16375.5595703125,16417.009765625,16417.009765625,87370000
3532,2014-01-17,DJI,16408.01953125,16495.259765625,16378.7998046875,16458.560546875,16458.560546875,184970000
3533,2014-01-21,DJI,16459.26953125,16520.599609375,16316.25,16414.439453125,16414.439453125,111570000
3534,2014-01-22,DJI,16420.48046875,16453.490234375,16332.98046875,16373.33984375,16373.33984375,87470000
3535,2014-01-23,DJI,16371.990234375,16372.9599609375,16140.580078125,16197.349609375,16197.349609375,100540000
3536,2014-01-24,DJI,16203.2900390625,16203.2900390625,15879.1103515625,15879.1103515625,15879.1103515625,141450000
3537,2014-01-27,DJI,15879.0498046875,15942.76953125,15783.5498046875,15837.8798828125,15837.8798828125,127540000
